date,platform,summary,name,name_cn,tags,total_episodes,collection,id,eps,volumes,locked,nsfw,type,small_cover,grid_cover,large_cover,medium_cover,common_cover,版本特性,艺术家,发售日期,价格,播放时长,发行商,录音,碟片数量,rank,votes,ratings,rating_score,发行方,Artist,作词,作曲,编曲,品番,Type,Released,Length,Discs,制作人,中文名,厂牌,别名,介质,商品编号,特设,website,Website,产品编号,编号,Publisher,官方主页,官方网站,插图,レーベル,規格品番,ASIN,EAN,再版,備註,Official Web Site,其他,サークル,版号,出版,歌手,Catalog,HP,唱片公司,Vocal,Illustration,Producer,Lyrics,Arrange,Compose,作り手,剧本,曲目条数,社团,Strings,英文名,编录,Composer,条形码,脚本,备注,Recorded,展会,制作,发布,作詞,版权,表演者,出版者,条型码,商品番号,Sound Director,Arrangement,Conductor,Orchestra,Choir,Band,Drums,Keyboard,Piano,混音,流派,专辑类型,发行时间,其他发行日期,声音工程师,录音师,混音师,混音助理,母带制作,音乐监制,JANコード,其他发售日期,Remix,Tracks,JAN,售价,官网,媒介,发售商,Arranger,出版社,発売元,販売元,Circle,绘图,象征标志设计,鏡音リン出场服装设计,唱片数,联合制作,出品,bandcamp
,,"　　影片简介：《我为歌狂》是中国第一部描写青春校园生活、描写校园乐队的动画片。由上海美术电影制片厂和上海电视台共同投资，历时多年精心制作而成的动画巨片，画风简练，时尚，人物性格鲜明，突出，是近年来国产动画片之精品。
　　这部动画片的音乐比重很大，52集中共出现了10首歌。30多段不同背景音乐，担任主唱的是17岁新人胡彦斌，他在上海亚洲音乐节亚洲新人歌手大赛决赛中脱颖而出，当时日本著名音乐制作人小室哲哉给他打出了高分。这部片子在配音、音乐的创作和歌曲的演唱者方面，都是由新人担任，如此“全新”的形象是本片的一个亮点。整部动画片的剧情有乐队、有友谊、有丰富多彩的校园生活，也有欲说还休的纯真爱情…… 一群年轻的高二学生,为了共同的对音乐的理想和热爱而走到了一起. 他们有的自我中心、不会妥协，有的桀骜不驯、玩世不恭，有的表现欲强、好出风头……他们各有各的个性，各有各的主张，然而出于同样的对音乐热爱及组织乐队的理想，这些问题少年磕磕碰碰地走到了一起，为组织起一支一流的乐队而齐心协力，共同努力。在此过程中，他们遇上了不少的困难，例如彼此之间的难以协调、学业与个人爱好的矛盾以及亲情、友情、少男少女间微妙的感情问题等。凭借着老师、同学、朋友们的帮助、信念的力量和对未来的美好向往，他们终于克服了困难，用自己的歌声为青春留下了一句箴言——梦，是可以实现的！　　 ",我为歌狂 原声歌曲全记录,,"{'童年啊': 6, 'OST': 6, '2002': 6, '我为歌狂': 5, '国产': 4, '童年': 3, '胡彦斌': 3, 'Vocaldisc': 2, '灵感乐队': 2, '主题歌集': 2, 'OPED': 2, 'Tr₇Sr₊': 1}",12,"{'on_hold': 2, 'dropped': 3, 'wish': 4, 'collect': 62, 'doing': 3}",10744,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/2f/f1/10744_63I3C.jpg,https://lain.bgm.tv/r/100/pic/cover/l/2f/f1/10744_63I3C.jpg,https://lain.bgm.tv/pic/cover/l/2f/f1/10744_63I3C.jpg,https://lain.bgm.tv/r/800/pic/cover/l/2f/f1/10744_63I3C.jpg,https://lain.bgm.tv/r/400/pic/cover/l/2f/f1/10744_63I3C.jpg,选集,胡彦斌/灵感乐队/五彩精灵/艺风群星,2002年,9 RMB,,,,1,971,49,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 3, '6': 1, '7': 6, '8': 20, '9': 13, '10': 6}",8.16326530612245,,,曹峻/段典/樊孝斌/王炎/范立,彭程/毕晓世/赵光/王炎,彭程,,,,,,,,,[{'v': '大型电视动画连续剧《我为歌狂》原声歌曲全记录'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-03-25,,1986年に映画『天空の城ラピュタ』主題歌として発表。1988年3月25日に徳間ジャパンコミュニケーションズよりリリースされた。2曲目に収録されている「合唱 君をのせて」は、杉並児童合唱団により歌われた。,君をのせて,,"{'ED': 11, '久石让': 10, '1988': 8, '久石譲': 7, '杉並児童合唱団': 7, '井上あずみ': 7, 'Theme': 3, '插入曲': 2, 'アニメ': 2, 'Main_Theme': 1, 'OPED': 1, 'anime': 1, 'single': 1, '吉卜力': 1}",5,"{'on_hold': 2, 'dropped': 0, 'wish': 2, 'collect': 90, 'doing': 1}",145247,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/6e/c8/145247_Yj9l3.jpg,https://lain.bgm.tv/r/100/pic/cover/l/6e/c8/145247_Yj9l3.jpg,https://lain.bgm.tv/pic/cover/l/6e/c8/145247_Yj9l3.jpg,https://lain.bgm.tv/r/800/pic/cover/l/6e/c8/145247_Yj9l3.jpg,https://lain.bgm.tv/r/400/pic/cover/l/6e/c8/145247_Yj9l3.jpg,Single,井上あずみ / 杉並児童合唱団,1988-03-25,￥700,5 分,,,1,526,62,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 1, '7': 4, '8': 33, '9': 19, '10': 5}",8.370967741935484,Animage Records / 徳間ジャパンコミュニケーションズ,,宮崎駿,久石譲,久石譲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-24,,タイトル曲は某特撮映画の主題歌とあって、ノリが良くメッセージ性の強いスペシャル・トラック。彼らが持っている男気とナイーヴのベクトルが、真っ当な方向へ向かっている。まさにアーティストの個性と楽曲が巧く合致した、成功作。この手応えを忘れないで。,英雄,,"{'OP': 29, 'doa': 23, '奈克瑟斯奥特曼': 16, '燃': 15, '2004': 13, '特摄': 11, 'Nexus': 6, 'OPED插入歌': 5, '凹凸曼': 4, '神曲': 4, '奥特曼': 3, 'single': 2, 'JPOP': 2, '未观看原作': 1, '歌曲': 1, 'OPED': 1}",3,"{'on_hold': 0, 'dropped': 0, 'wish': 4, 'collect': 146, 'doing': 6}",18585,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/3a/0a/18585_jp.jpg,https://lain.bgm.tv/r/100/pic/cover/l/3a/0a/18585_jp.jpg,https://lain.bgm.tv/pic/cover/l/3a/0a/18585_jp.jpg,https://lain.bgm.tv/r/800/pic/cover/l/3a/0a/18585_jp.jpg,https://lain.bgm.tv/r/400/pic/cover/l/3a/0a/18585_jp.jpg,Single / Maxi,doa,2004-11-24,"￥ 1,260",11 分,,,1,259,117,"{'1': 0, '2': 0, '3': 0, '4': 2, '5': 0, '6': 4, '7': 12, '8': 33, '9': 43, '10': 23}",8.521367521367521,GIZA studio,,徳永暁人 / 吉本大樹,徳永暁人,徳永暁人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-14,,"『うみねこのなく頃に散musicbox霧のピトス』は、うみねこのなく頃に音楽担当・dai／ラック眼力両名の、
「うみねこのなく頃に散（EP5～7まで）」の劇中BGM／ボーカル曲を収録した2枚組の音楽CDです。
EP5／EP6のシーンを思い返しながら。そしてC78で発表されるEP7とも併せて楽しめる音楽CDに
なっています。",うみねこのなく頃に散 musicbox 霧のピトス,,"{'OST': 9, 'うみねこのなく頃に': 8, 'dai': 7, 'galgame': 3, '海猫鸣泣之时散': 2, 'ラック眼力': 1, '文字AVG': 1, '木野寧': 1, 'ゲーム': 1, 'うみねこ': 1, '同人': 1, '海猫鸣泣之时': 1, '片霧烈火': 1}",36,"{'on_hold': 1, 'dropped': 0, 'wish': 4, 'collect': 51, 'doing': 1}",9341,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/8f/18/9341_Aqo6k.jpg,https://lain.bgm.tv/r/100/pic/cover/l/8f/18/9341_Aqo6k.jpg,https://lain.bgm.tv/pic/cover/l/8f/18/9341_Aqo6k.jpg,https://lain.bgm.tv/r/800/pic/cover/l/8f/18/9341_Aqo6k.jpg,https://lain.bgm.tv/r/400/pic/cover/l/8f/18/9341_Aqo6k.jpg,,"にいむ, Pino, xXx, 片霧烈火, 木野寧, 佐倉かなえ, 本木咲黒, Yuudai, E.kida",2010-08-14 (C78),1700 円,115:06,,M.Graveyard &amp; Circletempo,2,796,39,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2, '6': 1, '7': 9, '8': 9, '9': 7, '10': 11}",8.307692307692308,,,,,,,,,,,,,,,,,http://mgraveyard.cze.me/upload/src/C78_kirinopithos/,,,,,,,,,,,,,,,,,,,,,,,,,,,"佐倉かなえ, dai, E.kida",Pino,"dai, ラック眼力",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-20,,"チケットが全公演全席ソールドアウトし、大好評のうちに幕を降ろした「NieR」シリーズのコンサート『人形達ノ記憶』―
映像化を望む多くの声にお応えし、2017年5月5日によみうりホールで開催された千秋楽公演をBlu-rayに収録。

生演奏・生歌による至高のNieR音楽、さらに各公演で内容の異なったNieR:Automataの世界観を表現する朗読劇パートを全公演分収録。
感動のイベントの空気をそのままお届けいたします。

【歌手・ミュージシャン】
Vo:エミ・エヴァンス / ジュニーク・ニコール / 河野万里奈 / 石井咲希
Pf:帆足圭吾（MONACA）
Gt:後藤貴徳
Str:土屋玲子カルテット
声優：石川由依 / 花江夏樹 / 諏訪彩花 / 安元洋貴 / あきやまかおる",人形達ノ記憶 NieR Music Concert,尼尔音乐会：人形们的记忆,"{'OST': 10, 'nier': 8, '尼尔': 8, '神曲': 5, 'Concert': 4, '2017': 3, 'live': 2, '未观看原作': 1, '岡部啓一': 1, '纯音乐': 1}",23,"{'on_hold': 1, 'dropped': 1, 'wish': 9, 'collect': 82, 'doing': 5}",239402,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/f3/99/239402_OKUGu.jpg,https://lain.bgm.tv/r/100/pic/cover/l/f3/99/239402_OKUGu.jpg,https://lain.bgm.tv/pic/cover/l/f3/99/239402_OKUGu.jpg,https://lain.bgm.tv/r/800/pic/cover/l/f3/99/239402_OKUGu.jpg,https://lain.bgm.tv/r/400/pic/cover/l/f3/99/239402_OKUGu.jpg,,,2017-09-20,"￥ 6,264",123 m,,,,84,61,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 3, '8': 12, '9': 23, '10': 23}",9.081967213114755,,,,,,,,,,,,尼尔音乐会：人形们的记忆,,,,,,,,,,,,https://www.jp.square-enix.com/music/sem/page/nier/concert2017_BD/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-12,,"keeno氏 待望の 1st Mini Album 。
デビュー作にして殿堂入りをした「glow」、単独リリースされた「crack」「longing」に加えて新曲3曲と密度の濃い、全6曲。
イラストは 麺類子氏 が、デザインを 松原明氏 が手掛ける。
THE VOC@LOiD M@STER 16（ボーマス16）にてリリース予定。",At Dusk,,"{'Vocaloid': 14, 'keeno': 12, '初音ミク': 4, '2011': 3, 'dark': 2, 'MikuAppDark': 2, 'BK': 1, 'v家': 1, 'pop-rock': 1, '同人音樂': 1}",6,"{'on_hold': 0, 'dropped': 1, 'wish': 1, 'collect': 45, 'doing': 3}",19694,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/8c/07/19694_79M29.jpg,https://lain.bgm.tv/r/100/pic/cover/l/8c/07/19694_79M29.jpg,https://lain.bgm.tv/pic/cover/l/8c/07/19694_79M29.jpg,https://lain.bgm.tv/r/800/pic/cover/l/8c/07/19694_79M29.jpg,https://lain.bgm.tv/r/400/pic/cover/l/8c/07/19694_79M29.jpg,专辑,,2011-06-12,￥500,26m,,,1,849,34,"{'1': 0, '2': 0, '3': 1, '4': 0, '5': 0, '6': 2, '7': 4, '8': 6, '9': 18, '10': 3}",8.323529411764707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,,DL専用配信シングル,悪魔の子,恶魔之子,"{'ED': 21, '2022': 13, '自由': 10, 'アニメ': 7, '推荐': 6, '治愈': 5, '泪目': 5, '十分完美的诠释了那个追逐自由的少年！': 2, '电锯人': 1, '神！': 1}",5,"{'on_hold': 1, 'dropped': 0, 'wish': 0, 'collect': 76, 'doing': 5}",412355,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/63/fa/412355_6lmWL.jpg,https://lain.bgm.tv/r/100/pic/cover/l/63/fa/412355_6lmWL.jpg,https://lain.bgm.tv/pic/cover/l/63/fa/412355_6lmWL.jpg,https://lain.bgm.tv/r/800/pic/cover/l/63/fa/412355_6lmWL.jpg,https://lain.bgm.tv/r/400/pic/cover/l/63/fa/412355_6lmWL.jpg,,,2022-01-24,,,,,,215,59,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 2, '6': 2, '7': 5, '8': 12, '9': 18, '10': 20}",8.728813559322035,,,,,,,,,,,,恶魔之子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-11-27,,,BALDR SKY Complete Soundtrack,,"{'OST': 28, 'galgame': 21, '戯画': 17, 'BALDRSKY': 15, 'MANYO': 7, '2009': 6, 'Barbarian_On_The_Groove': 4, '先上车后补票': 3, 'SHIM': 3, '一心二用': 2, 'VGM': 1, 'KOTOKO': 1, '片霧烈火': 1}",60,"{'on_hold': 2, 'dropped': 0, 'wish': 4, 'collect': 95, 'doing': 8}",163916,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/1e/1f/163916_gG6G6.jpg,https://lain.bgm.tv/r/100/pic/cover/l/1e/1f/163916_gG6G6.jpg,https://lain.bgm.tv/pic/cover/l/1e/1f/163916_gG6G6.jpg,https://lain.bgm.tv/r/800/pic/cover/l/1e/1f/163916_gG6G6.jpg,https://lain.bgm.tv/r/400/pic/cover/l/1e/1f/163916_gG6G6.jpg,,,2009-11-27,,,,,3,433,74,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 1, '7': 7, '8': 31, '9': 31, '10': 4}",8.405405405405405,,,,SHIM、Barbarian On The Groove、MANYO,,,,,,,,,戯画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,"2015年に歌手デビュー25周年を迎えた林原めぐみの2016年第1弾シングル!表題曲は、2016年1月よりMBSほか""アニメイズム""枠にて放映のTVアニメ『昭和元禄落語心中』のオープニング主題歌。作詞/作・編曲/プロデュースに椎名林檎を迎えての最強タッグにてアニメを彩ります。",薄ら氷心中,,"{'OP': 24, '林原めぐみ': 21, '椎名林檎': 20, '2016': 8, '林原惠美': 7, '林原惠': 3, '昭和元禄落语心中': 2, '斎藤ネコ': 2, '动画': 2, '2016年': 1, '村田陽一': 1, '2016年2月': 1, '＊＊＊': 1, 'OPED': 1, 'anime': 1, '声優': 1, 'アニソン': 1, 'アニメ': 1, 'single': 1}",4,"{'on_hold': 2, 'dropped': 0, 'wish': 10, 'collect': 108, 'doing': 8}",161390,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/fd/bb/161390_Z5tvv.jpg,https://lain.bgm.tv/r/100/pic/cover/l/fd/bb/161390_Z5tvv.jpg,https://lain.bgm.tv/pic/cover/l/fd/bb/161390_Z5tvv.jpg,https://lain.bgm.tv/r/800/pic/cover/l/fd/bb/161390_Z5tvv.jpg,https://lain.bgm.tv/r/400/pic/cover/l/fd/bb/161390_Z5tvv.jpg,Single / Maxi,林原めぐみ,2016-02-03,"￥1,296",,,,1,1137,75,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 3, '7': 13, '8': 35, '9': 20, '10': 3}",8.04,,,椎名林檎,椎名林檎,椎名林檎 / 村田陽一 / 斎藤ネコ,,,,,,,,STAR CHILD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-24,,"『WHITE ALBUM2』を彩った名曲の数々を3弾に渡り収録！
ユーザーから寄せられた多くの要望に応え、大人気PCゲーム 『WHITE ALBUM2』 のオリジナルサウンドトラックが発売決定！
第3弾は、ヒロイン・小木曽雪菜のボーカル曲を集めたスペシャル盤！
ゲーム中で歌われた楽曲に加え、公式サイトで投票された楽曲 6曲を新規収録した全15曲を収録。
もちろんジャケットは、原画・なかむらたけし氏の描き下ろしイラスト！",WHITE ALBUM 2 ORIGINAL SOUNDTRACK ～setsuna～,,"{'OST': 74, '米澤円': 60, 'WA2': 43, '小木曾雪菜': 36, 'leaf': 36, 'galgame': 31, '白色相簿': 18, '2012': 16, '白色相簿2': 7, 'WHITEALBUM': 5, '白学': 4, '游戏': 4, 'ゲーム': 4, 'WA': 2, '米泽圆': 2, 'white_album': 2, 'GAME': 2, 'アニソン': 2, '实体盘': 1, 'ACG': 1, '中上和英': 1, 'Hi-Res': 1, '我喜欢的作品': 1, 'DSD': 1, '专辑神作': 1, 'J–pοp': 1, 'あなたを想いたい': 1, 'アクアプラス': 1, 'VOCAL': 1, 'anisong': 1}",15,"{'on_hold': 1, 'dropped': 1, 'wish': 23, 'collect': 430, 'doing': 25}",42804,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/39/9f/42804_3CTOW.jpg,https://lain.bgm.tv/r/100/pic/cover/l/39/9f/42804_3CTOW.jpg,https://lain.bgm.tv/pic/cover/l/39/9f/42804_3CTOW.jpg,https://lain.bgm.tv/r/800/pic/cover/l/39/9f/42804_3CTOW.jpg,https://lain.bgm.tv/r/400/pic/cover/l/39/9f/42804_3CTOW.jpg,OST,,2012-08-24,"￥ 3,000",,,Leaf,1,132,323,"{'1': 1, '2': 0, '3': 0, '4': 0, '5': 2, '6': 6, '7': 28, '8': 99, '9': 111, '10': 76}",8.65015479876161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-29,,TVアニメ『パンティ&ストッキングwithガーターベルト』のオリジナル・サントラ盤。m-floの☆Taku Takahashiとのコラボレート(プロデュース)により、突き抜けるような高速ビートや、しっとり系のクラブ・チューンなどが誕生。ファンならずとも楽しめる、エッジの効いたナンバーが満載です! ,Panty&amp;Stocking with Garterbelt The Original Soundtrack,吊带袜天使 OST,"{'OST': 82, 'Panty&Stocking_with_Garterbelt': 46, 'PSG': 40, '好糟糕': 24, '呻吟': 20, '2010': 19, '最后一首14：28有坑爹': 13, '神曲': 13, 'CHOCOLAT': 10, '糟糕天使': 10, '伊瀬茉莉也': 6, 'anime': 4, 'Emyli': 4, 'LiSA': 4, 'AiMEE': 3, '动画': 3, 'Hoshina_Anniversary': 3, '第九首': 3, '佐々木潤': 2, '☆TakuTakahashi': 2, 'Mitsunori_Ikeda': 2, 'Booty_Bronx': 2, 'TeddyLoid': 2, '糟糕的天使': 2, '糟糕货': 2, 'Aimee_Blackschleger': 2, 'DANCE-POP': 1, '下限': 1, '买买买': 1, 'TCY_FORCE': 1}",20,"{'on_hold': 3, 'dropped': 1, 'wish': 34, 'collect': 421, 'doing': 25}",10031,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/d2/cb/10031_G0AcC.jpg,https://lain.bgm.tv/r/100/pic/cover/l/d2/cb/10031_G0AcC.jpg,https://lain.bgm.tv/pic/cover/l/d2/cb/10031_G0AcC.jpg,https://lain.bgm.tv/r/800/pic/cover/l/d2/cb/10031_G0AcC.jpg,https://lain.bgm.tv/r/400/pic/cover/l/d2/cb/10031_G0AcC.jpg,Original Soundtrack,TCY FORCE produced by ☆Taku Takahashi,2010-12-29,"￥ 3,045",79 m,,flying DOG,1,548,329,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 5, '6': 9, '7': 48, '8': 152, '9': 82, '10': 33}",8.203647416413373,,,,Mitsunori Ikeda,,,,,,,,吊带袜天使 OST,,[{'v': 'Panty &amp; Stocking with Garterbelt - The Original Soundtrack'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-03,,2003年8月スタートのアニメ『フルメタル・パニック?ふもっふ』(フジテレビ系)のオープニング&エンディング・テーマを、前回シリーズ同様に下川みくにが歌う。アニメ・ファンは要チェック。,それが、愛でしょう／君に吹く風,,"{'下川みくに': 23, 'ED': 16, 'OP': 16, '全金属狂潮': 15, '2003': 4, '动画歌曲': 2, 'OP_ED': 1, '2018': 1, 'ROBO': 1, 'A-': 1, '歌曲': 1, '＊＊': 1, 'iTunes': 1, 'OPED': 1, 'op&ed': 1, '动画': 1, 'anime': 1, 'ACG': 1, '2003年': 1}",5,"{'on_hold': 0, 'dropped': 0, 'wish': 3, 'collect': 83, 'doing': 4}",33307,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/d9/29/33307_24F1j.jpg,https://lain.bgm.tv/r/100/pic/cover/l/d9/29/33307_24F1j.jpg,https://lain.bgm.tv/pic/cover/l/d9/29/33307_24F1j.jpg,https://lain.bgm.tv/r/800/pic/cover/l/d9/29/33307_24F1j.jpg,https://lain.bgm.tv/r/400/pic/cover/l/d9/29/33307_24F1j.jpg,Single / Maxi,下川みくに,2003-09-03,"￥ 1,260",24 m,,ポニーキャニオン,,1143,65,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 2, '7': 13, '8': 30, '9': 14, '10': 5}",8.061538461538461,ポニーキャニオン,,,,,,,,,,,,,[{'v': '全金属狂潮 OP/ED'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-24,,TVアニメ『グイン・サーガ』のサントラ。作曲は「ファイナルファンタジー」シリーズでもお馴染みの植松伸夫。自身初となるアニメの劇判は、CD2枚組+ 豪華オールカラー44Pブックレット付き! ブックレットには植松伸夫自身による全曲セルフライナーノーツ他、制作秘話、メイキング、インタビューなど盛りだくさん!,GUIN SAGA ORIGINAL SOUNDTRACK,豹头王传说原声集,"{'植松伸夫': 18, 'OST': 13, '豹头王': 10, '原声音乐': 3, '豹头王传说': 1, '动漫原声带': 1, 'anime': 1, '2009': 1}",43,"{'on_hold': 0, 'dropped': 0, 'wish': 10, 'collect': 30, 'doing': 6}",1782,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/4a/2d/1782_tLS4t.jpg,https://lain.bgm.tv/r/100/pic/cover/l/4a/2d/1782_tLS4t.jpg,https://lain.bgm.tv/pic/cover/l/4a/2d/1782_tLS4t.jpg,https://lain.bgm.tv/r/800/pic/cover/l/4a/2d/1782_tLS4t.jpg,https://lain.bgm.tv/r/400/pic/cover/l/4a/2d/1782_tLS4t.jpg,,,,,,,,,1138,24,"{'1': 0, '2': 0, '3': 0, '4': 1, '5': 1, '6': 0, '7': 2, '8': 9, '9': 7, '10': 4}",8.25,,植松伸夫,,,,,OST,2009-06-24,,2,,豹头王传说原声集,,[{'v': 'グイン・サーガ オリジナル サウンドトラック'}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-04-23,,映画「空の境界」第一章~第三章の主題歌を収録したシングル「oblivious」がオリコン初登場8位を記録し、彗星の如く日本の音楽シーンに現れた、梶浦由記の新プロジェクト・Kalafina。今回はその第一章~第三章の主題歌を全て梶浦由記自身がリミックス・リテイクし、インタールードを加えたミニアルバムとして発売。『oblivious』とはまた違ったサウンドに仕上がっています。また、その豪華さで話題を呼んだ『oblivious』の初回仕様盤とはまた違った仕様も要注目。マニア垂涎の完全生産限定盤です。,Re/oblivious,,"{'kalafina': 27, '梶浦由記': 19, '梶浦由记': 8, '空之境界': 8, '2008': 7, 'ED': 7, '空の境界': 5, '动画': 3, 'TM': 2, 'single': 2, 'Theme': 2, 'OST': 2, '动画电影': 1, '2008年': 1, '2011-': 1, 'アニメ': 1, 'ACG': 1, 'Type-Moon': 1, '神曲': 1, 'anime': 1, '专辑': 1}",6,"{'on_hold': 0, 'dropped': 1, 'wish': 8, 'collect': 126, 'doing': 0}",9770,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/b1/80/9770_2f6r5.jpg,https://lain.bgm.tv/r/100/pic/cover/l/b1/80/9770_2f6r5.jpg,https://lain.bgm.tv/pic/cover/l/b1/80/9770_2f6r5.jpg,https://lain.bgm.tv/r/800/pic/cover/l/b1/80/9770_2f6r5.jpg,https://lain.bgm.tv/r/400/pic/cover/l/b1/80/9770_2f6r5.jpg,Single / Limited Edition,Kalafina,2008-04-23,"￥ 1,529",21 m,SE(SME)(M),SE(SME)(M),,601,92,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 1, '7': 14, '8': 48, '9': 15, '10': 13}",8.23913043478261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-21,,狼雨的OST1，动画本身是悲剧，菅野的配乐带有同样的气质，用色彩来形容的话，一定是属于冷色调的。但可贵的，配乐哀而不伤，充满了希望和力量，具有感人肺腑的力量。狼是孤独的，这张专辑也不适合“众乐乐”。一定要带着耳机，独自一人细细品味。,WOLF'S RAIN O.S.T,,"{'菅野よう子': 22, 'OST': 20, '坂本真綾': 12, 'steve_conte': 8, '菅野洋子': 8, '狼雨': 7, 'Ilaria_Graziano': 4, '2003': 4, '坂本真绫': 4, '神曲': 3, 'anime': 2, 'Joyce': 2, '未观看原作': 1, 'WOLF’S_RAIN': 1, '日本': 1, '动漫原声带': 1, 'VICTOR': 1}",21,"{'on_hold': 0, 'dropped': 0, 'wish': 8, 'collect': 78, 'doing': 5}",31514,0,0,False,False,3,https://lain.bgm.tv/r/200/pic/cover/l/45/6f/31514_jp.jpg,https://lain.bgm.tv/r/100/pic/cover/l/45/6f/31514_jp.jpg,https://lain.bgm.tv/pic/cover/l/45/6f/31514_jp.jpg,https://lain.bgm.tv/r/800/pic/cover/l/45/6f/31514_jp.jpg,https://lain.bgm.tv/r/400/pic/cover/l/45/6f/31514_jp.jpg,Soundtrack,Steve Conte / Joyce / Raj Ramayya / Ilaria Graziano / 坂本真綾 / Warsaw Philharmonic Orchestra,2003-03-21,"￥ 3,045",65 分,,,1,360,61,"{'1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 4, '8': 31, '9': 17, '10': 9}",8.508196721311476,ビクターエンタテインメント,,Tim Jensen / Joyce / Raj Ramayya / Ilaria Graziano / chris mosdell / troy,菅野よう子,菅野よう子 / Mauricio Maestro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
